#--------------------------------------------------------------------------------
# Auto-generated by Migen (e2e6c72) & LiteX (373d61b) on 2021-04-20 17:23:22
#--------------------------------------------------------------------------------
csr_base,reboot,0xf0000000,,
csr_base,crg,0xf0001000,,
csr_base,gpio,0xf0002000,,
csr_base,uart,0xf0004000,,
csr_base,console,0xf0006000,,
csr_base,app_uart,0xf0008000,,
csr_base,info,0xf0009000,,
csr_base,sram_ext,0xf000a000,,
csr_base,memlcd,0xf000b000,,
csr_base,com,0xf000c000,,
csr_base,i2c,0xf000d000,,
csr_base,btevents,0xf000e000,,
csr_base,messible,0xf000f000,,
csr_base,messible2,0xf0010000,,
csr_base,ticktimer,0xf0011000,,
csr_base,power,0xf0012000,,
csr_base,spinor,0xf0013000,,
csr_base,keyboard,0xf0014000,,
csr_base,keyinject,0xf0015000,,
csr_base,seed,0xf0016000,,
csr_base,keyrom,0xf0017000,,
csr_base,audio,0xf0018000,,
csr_base,trng_kernel,0xf0019000,,
csr_base,trng_server,0xf001a000,,
csr_base,trng,0xf001b000,,
csr_base,sha512,0xf001c000,,
csr_base,engine,0xf001d000,,
csr_base,jtag,0xf001e000,,
csr_base,wdt,0xf001f000,,
csr_base,identifier_mem,0xf0020000,,
csr_base,timer0,0xf0021000,,
csr_register,reboot_soc_reset,0xf0000000,1,rw
csr_register,reboot_addr,0xf0000004,1,rw
csr_register,reboot_cpu_reset,0xf0000008,1,rw
csr_register,crg_mmcm_drp_reset,0xf0001000,1,rw
csr_register,crg_mmcm_drp_locked,0xf0001004,1,ro
csr_register,crg_mmcm_drp_read,0xf0001008,1,rw
csr_register,crg_mmcm_drp_write,0xf000100c,1,rw
csr_register,crg_mmcm_drp_drdy,0xf0001010,1,ro
csr_register,crg_mmcm_drp_adr,0xf0001014,1,rw
csr_register,crg_mmcm_drp_dat_w,0xf0001018,1,rw
csr_register,crg_mmcm_drp_dat_r,0xf000101c,1,ro
csr_register,gpio_output,0xf0002000,1,rw
csr_register,gpio_input,0xf0002004,1,ro
csr_register,gpio_drive,0xf0002008,1,rw
csr_register,gpio_intena,0xf000200c,1,ro
csr_register,gpio_intpol,0xf0002010,1,ro
csr_register,gpio_uartsel,0xf0002014,1,rw
csr_register,gpio_ev_status,0xf0002018,1,ro
csr_register,gpio_ev_pending,0xf000201c,1,ro
csr_register,gpio_ev_enable,0xf0002020,1,rw
csr_register,uart_rxtx,0xf0004000,1,rw
csr_register,uart_txfull,0xf0004004,1,ro
csr_register,uart_rxempty,0xf0004008,1,ro
csr_register,uart_ev_status,0xf000400c,1,ro
csr_register,uart_ev_pending,0xf0004010,1,ro
csr_register,uart_ev_enable,0xf0004014,1,rw
csr_register,uart_txempty,0xf0004018,1,ro
csr_register,uart_rxfull,0xf000401c,1,ro
csr_register,console_rxtx,0xf0006000,1,rw
csr_register,console_txfull,0xf0006004,1,ro
csr_register,console_rxempty,0xf0006008,1,ro
csr_register,console_ev_status,0xf000600c,1,ro
csr_register,console_ev_pending,0xf0006010,1,ro
csr_register,console_ev_enable,0xf0006014,1,rw
csr_register,console_txempty,0xf0006018,1,ro
csr_register,console_rxfull,0xf000601c,1,ro
csr_register,app_uart_rxtx,0xf0008000,1,rw
csr_register,app_uart_txfull,0xf0008004,1,ro
csr_register,app_uart_rxempty,0xf0008008,1,ro
csr_register,app_uart_ev_status,0xf000800c,1,ro
csr_register,app_uart_ev_pending,0xf0008010,1,ro
csr_register,app_uart_ev_enable,0xf0008014,1,rw
csr_register,app_uart_txempty,0xf0008018,1,ro
csr_register,app_uart_rxfull,0xf000801c,1,ro
csr_register,info_dna_id,0xf0009000,2,ro
csr_register,info_git_major,0xf0009008,1,ro
csr_register,info_git_minor,0xf000900c,1,ro
csr_register,info_git_revision,0xf0009010,1,ro
csr_register,info_git_gitrev,0xf0009014,1,ro
csr_register,info_git_gitextra,0xf0009018,1,ro
csr_register,info_git_dirty,0xf000901c,1,ro
csr_register,info_platform_platform,0xf0009020,2,ro
csr_register,info_platform_target,0xf0009028,2,ro
csr_register,sram_ext_config_status,0xf000a000,1,ro
csr_register,sram_ext_read_config,0xf000a004,1,rw
csr_register,memlcd_command,0xf000b000,1,rw
csr_register,memlcd_Busy,0xf000b004,1,ro
csr_register,memlcd_prescaler,0xf000b008,1,rw
csr_register,memlcd_ev_status,0xf000b00c,1,ro
csr_register,memlcd_ev_pending,0xf000b010,1,ro
csr_register,memlcd_ev_enable,0xf000b014,1,rw
csr_register,com_tx,0xf000c000,1,rw
csr_register,com_rx,0xf000c004,1,ro
csr_register,com_control,0xf000c008,1,rw
csr_register,com_status,0xf000c00c,1,ro
csr_register,com_ev_status,0xf000c010,1,ro
csr_register,com_ev_pending,0xf000c014,1,ro
csr_register,com_ev_enable,0xf000c018,1,rw
csr_register,i2c_prescale,0xf000d000,1,rw
csr_register,i2c_control,0xf000d004,1,rw
csr_register,i2c_txr,0xf000d008,1,rw
csr_register,i2c_rxr,0xf000d00c,1,ro
csr_register,i2c_command,0xf000d010,1,rw
csr_register,i2c_status,0xf000d014,1,ro
csr_register,i2c_ev_status,0xf000d018,1,ro
csr_register,i2c_ev_pending,0xf000d01c,1,ro
csr_register,i2c_ev_enable,0xf000d020,1,rw
csr_register,btevents_ev_status,0xf000e000,1,ro
csr_register,btevents_ev_pending,0xf000e004,1,ro
csr_register,btevents_ev_enable,0xf000e008,1,rw
csr_register,messible_in,0xf000f000,1,rw
csr_register,messible_out,0xf000f004,1,ro
csr_register,messible_status,0xf000f008,1,ro
csr_register,messible2_in,0xf0010000,1,rw
csr_register,messible2_out,0xf0010004,1,ro
csr_register,messible2_status,0xf0010008,1,ro
csr_register,ticktimer_control,0xf0011000,1,rw
csr_register,ticktimer_time,0xf0011004,2,ro
csr_register,ticktimer_msleep_target,0xf001100c,2,rw
csr_register,ticktimer_ev_status,0xf0011014,1,ro
csr_register,ticktimer_ev_pending,0xf0011018,1,ro
csr_register,ticktimer_ev_enable,0xf001101c,1,rw
csr_register,power_power,0xf0012000,1,rw
csr_register,power_vibe,0xf0012004,1,rw
csr_register,power_ev_status,0xf0012008,1,ro
csr_register,power_ev_pending,0xf001200c,1,ro
csr_register,power_ev_enable,0xf0012010,1,rw
csr_register,spinor_config,0xf0013000,1,rw
csr_register,spinor_delay_config,0xf0013004,1,rw
csr_register,spinor_delay_status,0xf0013008,1,ro
csr_register,spinor_command,0xf001300c,1,rw
csr_register,spinor_cmd_arg,0xf0013010,1,rw
csr_register,spinor_cmd_rbk_data,0xf0013014,1,ro
csr_register,spinor_status,0xf0013018,1,ro
csr_register,spinor_wdata,0xf001301c,1,rw
csr_register,spinor_ev_status,0xf0013020,1,ro
csr_register,spinor_ev_pending,0xf0013024,1,ro
csr_register,spinor_ev_enable,0xf0013028,1,rw
csr_register,spinor_ecc_address,0xf001302c,1,ro
csr_register,spinor_ecc_status,0xf0013030,1,ro
csr_register,keyboard_uart_char,0xf0014000,1,ro
csr_register,keyboard_row0dat,0xf0014004,1,ro
csr_register,keyboard_row1dat,0xf0014008,1,ro
csr_register,keyboard_row2dat,0xf001400c,1,ro
csr_register,keyboard_row3dat,0xf0014010,1,ro
csr_register,keyboard_row4dat,0xf0014014,1,ro
csr_register,keyboard_row5dat,0xf0014018,1,ro
csr_register,keyboard_row6dat,0xf001401c,1,ro
csr_register,keyboard_row7dat,0xf0014020,1,ro
csr_register,keyboard_row8dat,0xf0014024,1,ro
csr_register,keyboard_ev_status,0xf0014028,1,ro
csr_register,keyboard_ev_pending,0xf001402c,1,ro
csr_register,keyboard_ev_enable,0xf0014030,1,rw
csr_register,keyboard_rowchange,0xf0014034,1,ro
csr_register,keyinject_uart_char,0xf0015000,1,rw
csr_register,seed_seed,0xf0016000,2,ro
csr_register,keyrom_address,0xf0017000,1,rw
csr_register,keyrom_data,0xf0017004,1,ro
csr_register,audio_ev_status,0xf0018000,1,ro
csr_register,audio_ev_pending,0xf0018004,1,ro
csr_register,audio_ev_enable,0xf0018008,1,rw
csr_register,audio_rx_ctl,0xf001800c,1,rw
csr_register,audio_rx_stat,0xf0018010,1,ro
csr_register,audio_rx_conf,0xf0018014,1,ro
csr_register,audio_tx_ctl,0xf0018018,1,rw
csr_register,audio_tx_stat,0xf001801c,1,ro
csr_register,audio_tx_conf,0xf0018020,1,ro
csr_register,trng_kernel_status,0xf0019000,1,ro
csr_register,trng_kernel_data,0xf0019004,1,ro
csr_register,trng_kernel_ev_status,0xf0019008,1,ro
csr_register,trng_kernel_ev_pending,0xf001900c,1,ro
csr_register,trng_kernel_ev_enable,0xf0019010,1,rw
csr_register,trng_server_control,0xf001a000,1,rw
csr_register,trng_server_data,0xf001a004,1,ro
csr_register,trng_server_status,0xf001a008,1,ro
csr_register,trng_server_av_config,0xf001a00c,1,rw
csr_register,trng_server_ro_config,0xf001a010,1,rw
csr_register,trng_server_errors,0xf001a014,1,ro
csr_register,trng_server_ev_status,0xf001a018,1,ro
csr_register,trng_server_ev_pending,0xf001a01c,1,ro
csr_register,trng_server_ev_enable,0xf001a020,1,rw
csr_register,trng_xadc_temperature,0xf001b000,1,ro
csr_register,trng_xadc_vccint,0xf001b004,1,ro
csr_register,trng_xadc_vccaux,0xf001b008,1,ro
csr_register,trng_xadc_vccbram,0xf001b00c,1,ro
csr_register,trng_xadc_vbus,0xf001b010,1,ro
csr_register,trng_xadc_usb_p,0xf001b014,1,ro
csr_register,trng_xadc_usb_n,0xf001b018,1,ro
csr_register,trng_xadc_noise0,0xf001b01c,1,ro
csr_register,trng_xadc_noise1,0xf001b020,1,ro
csr_register,trng_xadc_eoc,0xf001b024,1,ro
csr_register,trng_xadc_eos,0xf001b028,1,ro
csr_register,trng_xadc_gpio5,0xf001b02c,1,ro
csr_register,trng_xadc_gpio2,0xf001b030,1,ro
csr_register,trng_xadc_drp_enable,0xf001b034,1,rw
csr_register,trng_xadc_drp_read,0xf001b038,1,rw
csr_register,trng_xadc_drp_write,0xf001b03c,1,rw
csr_register,trng_xadc_drp_drdy,0xf001b040,1,ro
